system_id,query_id,prompt_sha256,response_sha256,predicted_answer_sha256,raw_response
D,v53e_0861,sha256:a95730d716ee3c97c6df81af418ad87b86097cb6bcefd214da3dde6402146be0,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0862,sha256:588a242e3956f4c46b82473ab11a4639b94cdee4a46a1f06d0688ed462f8067f,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0863,sha256:011dddab8c32446d15b5fea3f50014c496fbd9fc5a2c720d13064d77657e58d3,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0864,sha256:ca620ffbd7f083c716a941cde3d00db1de06185eb0e8b949c9730c03ddab68d5,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0865,sha256:76d9b71b4e8f7e8aaa5c547ce8720ca91c482ff2cdaaf98c4dcb30b6318c86f3,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0866,sha256:733932be87a75fdf69e75488fdcd68634a9022ce421f6b9e50de3f3631c02587,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0867,sha256:c0b8d9d99de49b3423ed9090e7d8aac660ad87b242b2529369ec9b80d9aba7ce,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0868,sha256:6449391c84d014a54036c9a2eb07f08b9271cfc0bd56d319bf56a88b1f321ef3,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0869,sha256:c57421161caad343a4b51a352c817b35ba40530645be51a56f0d910d7954cc28,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0870,sha256:0ca266cd7478bf4615cfbc857c07cedf4231bc6f93460fa08fad2596f173d1f7,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0871,sha256:f70c629a8433049576d18a341f988296335468bd745b337c61aa43696ead0b9b,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0872,sha256:b4bd5e8864aff464ec244f83afaa77f9c739f28941eb724e69cd662cf6c46654,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0873,sha256:a708cf6ba546ca604dfc314aab7bc6dc90e3047678d374049774aa062469dfa3,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0874,sha256:d5874d6a4e198fc1edeb0370ed085e83625305bd84cbccc63275fc0470949b4c,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0875,sha256:7da2e4dc64b686d089c3a1a298b86b3ad643406562d26b2ea8f6a8000e891608,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0876,sha256:d51711f5e0896623df217729344acb1bd93f3a65e56150ef048ea784b721b311,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0877,sha256:3c050aa489a92ae128fb0f5ed4db338e8e1005549ed6363d07c96a07cbb80b48,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0878,sha256:e587f811981f92cfbf439f73e6879343f48aa5d84b0583f59cd0c49927251af2,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0879,sha256:1dcabe091859a57fb6be22b1af773ab3a3d14afd5537b54fcaf7fc815b84cfc1,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0880,sha256:58e3c4741ad8ff462f2dbb2d549b8c3ccf72b92972e46433f645a8c6c7d8721c,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0881,sha256:b607408263ef00298095171fd951b08870ad7c92737fbaaa3d9395de34c2a177,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0882,sha256:dbad585dcb9e59d339c5904e6fde41f26f65214072d7c149e771a364d3d5c44f,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0883,sha256:100444f6119980aae5d64e47a6f22b955e599b0d3e70a3a872fabc6af6203cc0,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0884,sha256:7a1e6824afca5d6a6bd6ede6f39f711aebeeb3456520e1b5eb7e9e416cd08e8e,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0885,sha256:9789785a6f809749b37763eb08ad65a81a108206dbb68f4ba59d8e7c48b6b601,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0886,sha256:a0f7fe722e9713c474c88591366e657af92bbf01f5e72c0672f7647519e02be5,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0887,sha256:968392a31f66e28a64bcad7646faa8c35c6668ef0688f6eaa8b760f5857843f6,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0888,sha256:5b3a7a26fbee64a932dc7c8e94b42f41e963cffe7034902a7e5a52f16fe25f65,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0889,sha256:eb99892cd219ccbb47d69ee5df1543cc76913e92014b612ede0e11983930e9c6,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0890,sha256:54bc31175be2cd94aa062f0ae6f13e49e4a643b8a8b0cc2ed2fb45e2ef91823c,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0891,sha256:5c029ddc9cc953c9f3321477c0dfca7a2b914f3a81722c304d9b52c03b8437e8,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0892,sha256:2db9d855e57daa431def33ad1818d85ac2b1684a65f1fcc4615fdcf356c22b0f,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0893,sha256:b002cb6cce82cd543a0b8f06c7201b128ef4e74fe07a9578b39130ec2a84e09b,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0894,sha256:aecdff66ec750577a51ff3187b659f710f93ddc8cf4c123c594cbad8531855ba,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0895,sha256:959e9c44efa3779f82d24ab128946825ea2fd0c53707201004d45e65bced2fe2,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0896,sha256:36756cd9813cdd075f0985763002da527dc366dc512d925d7588e1dc53cd8412,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0897,sha256:6ad8199d206d7108ac831fc3012691ba1ff108c76adaf2ba8b66ce584a6be04f,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0898,sha256:020a83209e4490651921b5211ed7f6e17cec71e54ba37791fad89a86130180da,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0899,sha256:360c34620d1f2ce5d3f61e82d9fa80403160e32942f1eacc615b2c8a6a3de43a,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0900,sha256:e2605a46176a7a41950a5f996570633d5cf40853379aa503f543cb0831c62612,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0901,sha256:380a4bb4c84e361da86d97f9d2536b7745dedf2aac7b262691f9850b5b31fa8f,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0902,sha256:caeefceae89c47dbd80d794fe165cfe64298a7cc0ef8875986e01f6ec94533d8,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0903,sha256:0d3d197af4257ad0748d3956a426acaa5f72c45f91f1882eb96d3d638559c07a,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0904,sha256:3080efd64ffa513fac64afda4c9551e05bea5fd082c2916016859b7a138cd788,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0905,sha256:b1b2ed88a6143a02b53ff460c776fe3d307707b92dcd96aef06ce8becce4b515,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0906,sha256:b6c9f3352e51514ef1669465ed6f842339a6688da5dc2664ebed33da456890c5,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0907,sha256:d65d21f7d8734e5d25e8c054dd38979735e3778dc4ac5a2dc223193fa19e7262,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0908,sha256:be3ad4129597fe8031de12126a0803d55a8bc86a5a103179f8d2f31a01086ada,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0909,sha256:abfc1893d1b0b888a696d1545af770a3076d42439313b624afe346c90566d123,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0910,sha256:eedeac0ac3fc2d6a01a12eaf365c939033c5a70d051a7314a6841db64d3b2933,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0911,sha256:784b91dac2357e19726492fc652231958d70a15ef85144e312fbcc7170623da5,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0912,sha256:c14073396fbcbe96b7acef5ae7a9636fe4e53adeadd9c930765c8ca26e0e03a2,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0913,sha256:44dfb132b3cc846c410e06f47e9946a753870b500dea4b3ef6a59ccc8a00a459,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0914,sha256:74743ecc06fc5664cab7f1dc9b90c7412d2d3d13e96233fa8917c464cda6ba7d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0915,sha256:24ea9038c3def2586dfd9909d489b009b94998d4378659d571f53c641d6db84a,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0916,sha256:66825b7039e2df00e44d50a2fe5e67a0d2a1c92970d1b4e4eca1d0553a02bfb6,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0917,sha256:394b5259ed841f58d94a9ca84dfe1e8b7fe84fac7ba9c4fe1d2e28314ee14340,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0918,sha256:9e2228faa1c88083f13f76b0521dd70314179f14deb0135d453659d4ab008c24,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0919,sha256:d2d8b1d88d550e7544d736225744c59e076a1cf7c2bc81f2ee1cea54b84747cc,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0920,sha256:b2a94d3b3e1e8605573a77a06cd3a9b562b47a2255355cf40f34303386d43f17,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0921,sha256:fd6126fc312d89556730fa8746104b116353891c9726c91154237178753f5dbf,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0922,sha256:1208b36e0fdce593e342ae8ba5135696e91dd2243562adce907055ac538c7c98,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0923,sha256:e6e9b67232c3e9ce7917f3987db32d5d64f3c24cfc1d69e4126e1c1030a08246,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0924,sha256:b9de9d01275fbe1fa4124dd090e4f4e23def9910621df20f7cf4e63a345a11f5,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0925,sha256:e17f4bd98118f839273a961c9a036eaf1e7019854742504b2824aafe4d415e26,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
D,v53e_0926,sha256:8a5cb8367521c3f93631fb79e2a4bfa928edb12562b1ed5726682611a950c09d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,sha256:705b6a5e48294f66ea0dafe81bef098658e58fb9bcce786679ee1dd6a30f826d,"{""answer"": ""ABSTAIN: single span cannot prove broad claim"", ""external_bake"": true}"
