query_id,repo_id,owner_repo,audit_type,question,expected_answer,expected_answer_sha256,negative_or_abstain,query_family,source_span_id
v53e_0859,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:19] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at pyproject.toml:180?,"ABSTAIN: the canary source span at pyproject.toml:180 only supports this local evidence: ""pytest-sugar>=1.0.0"",. It does not prove the broader requested repository-level claim.",sha256:82af5d949f0507896d4a337526b456e501c4334feeb74c4d59947ba9515c678f,1,unsupported_claim_abstain,v53e_0859_span_001
v53e_0860,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:20] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at pyproject.toml:261?,ABSTAIN: the canary source span at pyproject.toml:261 only supports this local evidence: [tool.coverage.html]. It does not prove the broader requested repository-level claim.,sha256:9be6cacde8db9814434acc3167bdb1eaca8aa80f59be46c8c7830f6573ab32a4,1,unsupported_claim_abstain,v53e_0860_span_001
v53e_0861,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:21] Does pallets/click prove a broad production-readiness claim from only the canary evidence at README.md:1?,"ABSTAIN: the canary source span at README.md:1 only supports this local evidence: <div align=""center""><img src=""https://raw.githubusercontent.com/pallets/click/refs/heads/stable/docs/_static/click-name.svg"" alt="""" height=""150""></div>. It does not prove the broader requested repository-level claim.",sha256:26106f3721c6223b9f222202c5d488af7607b579829905ee07de383d87b6cfe3,1,unsupported_claim_abstain,v53e_0861_span_001
v53e_0862,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:22] Does pallets/click prove a broad production-readiness claim from only the canary evidence at README.md:8?,ABSTAIN: the canary source span at README.md:8 only supports this local evidence: sensible defaults out of the box.. It does not prove the broader requested repository-level claim.,sha256:eb73f030ef707a351a0296b424bc603d9b053977a51a95f5aea5da5779aedc1a,1,unsupported_claim_abstain,v53e_0862_span_001
v53e_0863,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:23] Does pallets/click prove a broad production-readiness claim from only the canary evidence at README.md:14?,ABSTAIN: the canary source span at README.md:14 only supports this local evidence: Click in three points:. It does not prove the broader requested repository-level claim.,sha256:68d9ac48083c48572ad87fbcb08c48f92a5336d683b112e5f14c98404b68ffc0,1,unsupported_claim_abstain,v53e_0863_span_001
v53e_0864,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:24] Does pallets/click prove a broad production-readiness claim from only the canary evidence at README.md:27?,"ABSTAIN: the canary source span at README.md:27 only supports this local evidence: @click.option(""--count"", default=1, help=""Number of greetings.""). It does not prove the broader requested repository-level claim.",sha256:e39d2d7bcf54ee101b600fb83b04620c995bc9cf84dedf891326cb12cf38eba8,1,unsupported_claim_abstain,v53e_0864_span_001
v53e_0865,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:25] Does pallets/click prove a broad production-readiness claim from only the canary evidence at README.md:31?,ABSTAIN: the canary source span at README.md:31 only supports this local evidence: for _ in range(count):. It does not prove the broader requested repository-level claim.,sha256:1ddf9aed1c63ec285d0be03334bff2f3f3061ab9aa2604ff837ba0265219f1d5,1,unsupported_claim_abstain,v53e_0865_span_001
v53e_0866,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:26] Does pallets/click prove a broad production-readiness claim from only the canary evidence at README.md:49?,ABSTAIN: the canary source span at README.md:49 only supports this local evidence: The Pallets organization develops and supports Click and other popular. It does not prove the broader requested repository-level claim.,sha256:d3d9e7f2c11540d2119abef93e30b0e4e3b921a354cd902e417d84356c069257,1,unsupported_claim_abstain,v53e_0866_span_001
v53e_0867,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:27] Does pallets/click prove a broad production-readiness claim from only the canary evidence at README.md:58?,ABSTAIN: the canary source span at README.md:58 only supports this local evidence: See our [detailed contributing documentation][contrib] for many ways to. It does not prove the broader requested repository-level claim.,sha256:2a1f86f417587ba7601bcaebe070fd77add8948e8f1e9c80af4b5a0f78fd5311,1,unsupported_claim_abstain,v53e_0867_span_001
v53e_0868,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:28] Does pallets/click prove a broad production-readiness claim from only the canary evidence at examples/aliases/pyproject.toml:2?,"ABSTAIN: the canary source span at examples/aliases/pyproject.toml:2 only supports this local evidence: name = ""click-example-aliases"". It does not prove the broader requested repository-level claim.",sha256:71fe5940f40c8165cbf929362820aa011ee7241437eab9bdce8f1ff15b0f97b4,1,unsupported_claim_abstain,v53e_0868_span_001
v53e_0869,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:29] Does pallets/click prove a broad production-readiness claim from only the canary evidence at examples/aliases/pyproject.toml:14?,"ABSTAIN: the canary source span at examples/aliases/pyproject.toml:14 only supports this local evidence: requires = [""flit_core<4""]. It does not prove the broader requested repository-level claim.",sha256:9e5aa27eedcb173a486ebe4d86dc71e53ede7ba0a7f278459ce8585f2c832b00,1,unsupported_claim_abstain,v53e_0869_span_001
v53e_0870,pallets_click,pallets/click,unsupported_claim_abstain,[v53e:30] Does pallets/click prove a broad production-readiness claim from only the canary evidence at examples/colors/pyproject.toml:4?,"ABSTAIN: the canary source span at examples/colors/pyproject.toml:4 only supports this local evidence: description = ""Click colors example"". It does not prove the broader requested repository-level claim.",sha256:0ef7627a69857c50990168b48ccef0850dc95ccc4a6cf1d98ca6561e27c8cde4,1,unsupported_claim_abstain,v53e_0870_span_001
v53e_0871,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:31] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at README.md:1?,"ABSTAIN: the canary source span at README.md:1 only supports this local evidence: <div align=""center""><img src=""https://raw.githubusercontent.com/pallets/flask/refs/heads/stable/docs/_static/flask-name.svg"" alt="""" height=""150""></div>. It does not prove the broader requested repository-level claim.",sha256:2745d264da514383ddc6e9e9fb7606230c6d47dd3ce78e95c365faf5008f2eb7,1,unsupported_claim_abstain,v53e_0871_span_001
v53e_0872,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:32] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at README.md:9?,ABSTAIN: the canary source span at README.md:9 only supports this local evidence: application frameworks.. It does not prove the broader requested repository-level claim.,sha256:8f512e016affee435e9833cb4faf3ba2a219fdcca7bd6b962140786273f1b764,1,unsupported_claim_abstain,v53e_0872_span_001
v53e_0873,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:33] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at README.md:16?,ABSTAIN: the canary source span at README.md:16 only supports this local evidence: [WSGI]: https://wsgi.readthedocs.io/. It does not prove the broader requested repository-level claim.,sha256:ee673ccf51760f20d4fcebdfad91db0a63f6dae843df67bd2051ed35f3af6049,1,unsupported_claim_abstain,v53e_0873_span_001
v53e_0874,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:34] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at README.md:30?,"ABSTAIN: the canary source span at README.md:30 only supports this local evidence: return ""Hello, World!"". It does not prove the broader requested repository-level claim.",sha256:f3a4b586437b0e6312c710096bf4cbc455919f280929c1cf74774598605810b0,1,unsupported_claim_abstain,v53e_0874_span_001
v53e_0875,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:35] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at README.md:45?,ABSTAIN: the canary source span at README.md:45 only supports this local evidence: [please donate today]: https://palletsprojects.com/donate. It does not prove the broader requested repository-level claim.,sha256:668c6ae748a6b88fab7e46d31e12ed75ff8b935386b41d26b515901b973c020a,1,unsupported_claim_abstain,v53e_0875_span_001
v53e_0876,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:36] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at examples/celery/pyproject.toml:2?,"ABSTAIN: the canary source span at examples/celery/pyproject.toml:2 only supports this local evidence: name = ""flask-example-celery"". It does not prove the broader requested repository-level claim.",sha256:074be3fd002a01cdce861ac88c9af75fce86659b3a4b03af650d160cc3af177a,1,unsupported_claim_abstain,v53e_0876_span_001
v53e_0877,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:37] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at examples/celery/pyproject.toml:10?,"ABSTAIN: the canary source span at examples/celery/pyproject.toml:10 only supports this local evidence: requires = [""flit_core<4""]. It does not prove the broader requested repository-level claim.",sha256:df91a551284b97d8a0375f4eeaf265cc5573cb22bc88f72a3e91e83b13a2e76b,1,unsupported_claim_abstain,v53e_0877_span_001
v53e_0878,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:38] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at examples/javascript/pyproject.toml:5?,"ABSTAIN: the canary source span at examples/javascript/pyproject.toml:5 only supports this local evidence: readme = ""README.rst"". It does not prove the broader requested repository-level claim.",sha256:229a3481f8243a9554a5f1cf0009cc26d042ada7cde7286d9033761ee351e7a1,1,unsupported_claim_abstain,v53e_0878_span_001
v53e_0879,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:39] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at examples/javascript/pyproject.toml:12?,"ABSTAIN: the canary source span at examples/javascript/pyproject.toml:12 only supports this local evidence: Documentation = ""https://flask.palletsprojects.com/patterns/javascript/"". It does not prove the broader requested repository-level claim.",sha256:aafb510319a0405a0b8f50e913ee8ee44610c3d3a985c12f2db922456b9590fd,1,unsupported_claim_abstain,v53e_0879_span_001
v53e_0880,pallets_flask,pallets/flask,unsupported_claim_abstain,[v53e:40] Does pallets/flask prove a broad production-readiness claim from only the canary evidence at examples/javascript/pyproject.toml:22?,"ABSTAIN: the canary source span at examples/javascript/pyproject.toml:22 only supports this local evidence: name = ""js_example"". It does not prove the broader requested repository-level claim.",sha256:f1bd2af148e277a5f930fe86f917ae7013c700c1115fc8def8b5f8cbb03bd6e3,1,unsupported_claim_abstain,v53e_0880_span_001
v53e_0881,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:41] Does psf/requests prove a broad production-readiness claim from only the canary evidence at README.md:3?,ABSTAIN: the canary source span at README.md:3 only supports this local evidence: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/). It does not prove the broader requested repository-level claim.,sha256:7dd0f1689535ad58cb02bba2f36fcdf768d64305cc1188b8b884a1d8bdc2d52d,1,unsupported_claim_abstain,v53e_0881_span_001
v53e_0882,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:42] Does psf/requests prove a broad production-readiness claim from only the canary evidence at README.md:23?,"ABSTAIN: the canary source span at README.md:23 only supports this local evidence: {'authenticated': True, ...}. It does not prove the broader requested repository-level claim.",sha256:7908f81326d480fc9ae6124e963795374522866d0b04b386209045abcbef65ea,1,unsupported_claim_abstain,v53e_0882_span_001
v53e_0883,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:43] Does psf/requests prove a broad production-readiness claim from only the canary evidence at README.md:46?,ABSTAIN: the canary source span at README.md:46 only supports this local evidence: - Sessions with Cookie Persistence. It does not prove the broader requested repository-level claim.,sha256:a3eddb7807fd9678798dacc115effae3ab7022a850cc66a38bcd7abacd24772a,1,unsupported_claim_abstain,v53e_0883_span_001
v53e_0884,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:44] Does psf/requests prove a broad production-readiness claim from only the canary evidence at README.md:60?,"ABSTAIN: the canary source span at README.md:60 only supports this local evidence: When cloning the Requests repository, you may need to add the `-c. It does not prove the broader requested repository-level claim.",sha256:b6a4244cad2d4c1ebbdbabce5715e40f6a59663531a478cae4f487edef98dffd,1,unsupported_claim_abstain,v53e_0884_span_001
v53e_0885,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:45] Does psf/requests prove a broad production-readiness claim from only the canary evidence at pyproject.toml:9?,"ABSTAIN: the canary source span at pyproject.toml:9 only supports this local evidence: license = {text = ""Apache-2.0""}. It does not prove the broader requested repository-level claim.",sha256:2126cd50ed04d0beae35020fcb32dda8d1ecd05923a9cc755af0d377e5475a81,1,unsupported_claim_abstain,v53e_0885_span_001
v53e_0886,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:46] Does psf/requests prove a broad production-readiness claim from only the canary evidence at pyproject.toml:29?,"ABSTAIN: the canary source span at pyproject.toml:29 only supports this local evidence: ""Intended Audience :: Developers"",. It does not prove the broader requested repository-level claim.",sha256:296d10e89e187ca3035cdda5f46b95ffa25783f7947abf152402747e944ae706,1,unsupported_claim_abstain,v53e_0886_span_001
v53e_0887,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:47] Does psf/requests prove a broad production-readiness claim from only the canary evidence at pyproject.toml:40?,"ABSTAIN: the canary source span at pyproject.toml:40 only supports this local evidence: ""Programming Language :: Python :: 3.15"",. It does not prove the broader requested repository-level claim.",sha256:124475594e1d57356b3952b7f35e9fa3b77b8840db18250f33f4b8d2124b06d6,1,unsupported_claim_abstain,v53e_0887_span_001
v53e_0888,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:48] Does psf/requests prove a broad production-readiness claim from only the canary evidence at pyproject.toml:56?,"ABSTAIN: the canary source span at pyproject.toml:56 only supports this local evidence: use_chardet_on_py3 = [""chardet>=3.0.2,<8""]. It does not prove the broader requested repository-level claim.",sha256:b78f8464610069dacba04d3b68a8077e22b0d3392702a8e52159bcf4a56f139c,1,unsupported_claim_abstain,v53e_0888_span_001
v53e_0889,psf_requests,psf/requests,unsupported_claim_abstain,[v53e:49] Does psf/requests prove a broad production-readiness claim from only the canary evidence at pyproject.toml:88?,"ABSTAIN: the canary source span at pyproject.toml:88 only supports this local evidence: src = [""src/requests"", ""tests""]. It does not prove the broader requested repository-level claim.",sha256:63fca6f34d2de32ffc90d419700fa155481d8ee1a2a8aca53cbede1b27d03b07,1,unsupported_claim_abstain,v53e_0889_span_001
